Iteration,A,R,sdvig,polojenie
102047,1.5,19,20,2.5
102048,1.5,19,20,5.0
102049,1.5,19,20,7.5
102050,1.5,19,20,10.0
102051,1.5,19,20,12.5
102052,1.5,19,20,15.0
102053,1.5,19,20,17.5
102054,1.5,19,20,20.0
102055,1.5,19,20,22.5
102056,1.5,19,20,25.0
102057,1.5,19,20,27.5
102058,1.5,19,20,30.0
102059,1.5,19,20,32.5
102060,1.5,19,20,35.0
102061,1.5,19,20,37.5
102062,1.5,19,20,40.0
102063,1.5,19,20,42.5
102064,1.5,19,20,45.0
102065,1.5,19,20,47.5
102066,1.5,19,20,50.0
102067,1.5,19,30,-50.0
102068,1.5,19,30,-47.5
102069,1.5,19,30,-45.0
102070,1.5,19,30,-42.5
102071,1.5,19,30,-40.0
102072,1.5,19,30,-37.5
102073,1.5,19,30,-35.0
102074,1.5,19,30,-32.5
102075,1.5,19,30,-30.0
102076,1.5,19,30,-27.5
102077,1.5,19,30,-25.0
102078,1.5,19,30,-22.5
102079,1.5,19,30,-20.0
102080,1.5,19,30,-17.5
102081,1.5,19,30,-15.0
102082,1.5,19,30,-12.5
102083,1.5,19,30,-10.0
102084,1.5,19,30,-7.5
102085,1.5,19,30,-5.0
102086,1.5,19,30,-2.5
102087,1.5,19,30,0.0
102088,1.5,19,30,2.5
102089,1.5,19,30,5.0
102090,1.5,19,30,7.5
102091,1.5,19,30,10.0
102092,1.5,19,30,12.5
102093,1.5,19,30,15.0
102094,1.5,19,30,17.5
102095,1.5,19,30,20.0
102096,1.5,19,30,22.5
102097,1.5,19,30,25.0
102098,1.5,19,30,27.5
102099,1.5,19,30,30.0
102100,1.5,19,30,32.5
102101,1.5,19,30,35.0
102102,1.5,19,30,37.5
102103,1.5,19,30,40.0
102104,1.5,19,30,42.5
102105,1.5,19,30,45.0
102106,1.5,19,30,47.5
102107,1.5,19,30,50.0
102108,1.5,19,40,-50.0
102109,1.5,19,40,-47.5
102110,1.5,19,40,-45.0
102111,1.5,19,40,-42.5
102112,1.5,19,40,-40.0
102113,1.5,19,40,-37.5
102114,1.5,19,40,-35.0
102115,1.5,19,40,-32.5
102116,1.5,19,40,-30.0
102117,1.5,19,40,-27.5
102118,1.5,19,40,-25.0
102119,1.5,19,40,-22.5
102120,1.5,19,40,-20.0
102121,1.5,19,40,-17.5
102122,1.5,19,40,-15.0
102123,1.5,19,40,-12.5
102124,1.5,19,40,-10.0
102125,1.5,19,40,-7.5
102126,1.5,19,40,-5.0
102127,1.5,19,40,-2.5
102128,1.5,19,40,0.0
102129,1.5,19,40,2.5
102130,1.5,19,40,5.0
102131,1.5,19,40,7.5
102132,1.5,19,40,10.0
102133,1.5,19,40,12.5
102134,1.5,19,40,15.0
102135,1.5,19,40,17.5
102136,1.5,19,40,20.0
102137,1.5,19,40,22.5
102138,1.5,19,40,25.0
102139,1.5,19,40,27.5
102140,1.5,19,40,30.0
102141,1.5,19,40,32.5
102142,1.5,19,40,35.0
102143,1.5,19,40,37.5
102144,1.5,19,40,40.0
102145,1.5,19,40,42.5
102146,1.5,19,40,45.0
102147,1.5,19,40,47.5
102148,1.5,19,40,50.0
102149,1.5,19,50,-50.0
102150,1.5,19,50,-47.5
102151,1.5,19,50,-45.0
102152,1.5,19,50,-42.5
102153,1.5,19,50,-40.0
102154,1.5,19,50,-37.5
102155,1.5,19,50,-35.0
102156,1.5,19,50,-32.5
102157,1.5,19,50,-30.0
102158,1.5,19,50,-27.5
102159,1.5,19,50,-25.0
102160,1.5,19,50,-22.5
102161,1.5,19,50,-20.0
102162,1.5,19,50,-17.5
102163,1.5,19,50,-15.0
102164,1.5,19,50,-12.5
102165,1.5,19,50,-10.0
102166,1.5,19,50,-7.5
102167,1.5,19,50,-5.0
102168,1.5,19,50,-2.5
102169,1.5,19,50,0.0
102170,1.5,19,50,2.5
102171,1.5,19,50,5.0
102172,1.5,19,50,7.5
102173,1.5,19,50,10.0
102174,1.5,19,50,12.5
102175,1.5,19,50,15.0
102176,1.5,19,50,17.5
102177,1.5,19,50,20.0
102178,1.5,19,50,22.5
102179,1.5,19,50,25.0
102180,1.5,19,50,27.5
102181,1.5,19,50,30.0
102182,1.5,19,50,32.5
102183,1.5,19,50,35.0
102184,1.5,19,50,37.5
102185,1.5,19,50,40.0
102186,1.5,19,50,42.5
102187,1.5,19,50,45.0
102188,1.5,19,50,47.5
102189,1.5,19,50,50.0
102190,1.5,19,60,-50.0
102191,1.5,19,60,-47.5
102192,1.5,19,60,-45.0
102193,1.5,19,60,-42.5
102194,1.5,19,60,-40.0
102195,1.5,19,60,-37.5
102196,1.5,19,60,-35.0
102197,1.5,19,60,-32.5
102198,1.5,19,60,-30.0
102199,1.5,19,60,-27.5
102200,1.5,19,60,-25.0
102201,1.5,19,60,-22.5
102202,1.5,19,60,-20.0
102203,1.5,19,60,-17.5
102204,1.5,19,60,-15.0
102205,1.5,19,60,-12.5
102206,1.5,19,60,-10.0
102207,1.5,19,60,-7.5
102208,1.5,19,60,-5.0
102209,1.5,19,60,-2.5
102210,1.5,19,60,0.0
102211,1.5,19,60,2.5
102212,1.5,19,60,5.0
102213,1.5,19,60,7.5
102214,1.5,19,60,10.0
102215,1.5,19,60,12.5
102216,1.5,19,60,15.0
102217,1.5,19,60,17.5
102218,1.5,19,60,20.0
102219,1.5,19,60,22.5
102220,1.5,19,60,25.0
102221,1.5,19,60,27.5
102222,1.5,19,60,30.0
102223,1.5,19,60,32.5
102224,1.5,19,60,35.0
102225,1.5,19,60,37.5
102226,1.5,19,60,40.0
102227,1.5,19,60,42.5
102228,1.5,19,60,45.0
102229,1.5,19,60,47.5
102230,1.5,19,60,50.0
102231,1.5,19,70,-50.0
102232,1.5,19,70,-47.5
102233,1.5,19,70,-45.0
102234,1.5,19,70,-42.5
102235,1.5,19,70,-40.0
102236,1.5,19,70,-37.5
102237,1.5,19,70,-35.0
102238,1.5,19,70,-32.5
102239,1.5,19,70,-30.0
102240,1.5,19,70,-27.5
102241,1.5,19,70,-25.0
102242,1.5,19,70,-22.5
102243,1.5,19,70,-20.0
102244,1.5,19,70,-17.5
102245,1.5,19,70,-15.0
102246,1.5,19,70,-12.5
102247,1.5,19,70,-10.0
102248,1.5,19,70,-7.5
102249,1.5,19,70,-5.0
102250,1.5,19,70,-2.5
102251,1.5,19,70,0.0
102252,1.5,19,70,2.5
102253,1.5,19,70,5.0
102254,1.5,19,70,7.5
102255,1.5,19,70,10.0
102256,1.5,19,70,12.5
102257,1.5,19,70,15.0
102258,1.5,19,70,17.5
102259,1.5,19,70,20.0
102260,1.5,19,70,22.5
102261,1.5,19,70,25.0
102262,1.5,19,70,27.5
102263,1.5,19,70,30.0
102264,1.5,19,70,32.5
102265,1.5,19,70,35.0
102266,1.5,19,70,37.5
102267,1.5,19,70,40.0
102268,1.5,19,70,42.5
102269,1.5,19,70,45.0
102270,1.5,19,70,47.5
102271,1.5,19,70,50.0
102272,1.5,19,80,-50.0
102273,1.5,19,80,-47.5
102274,1.5,19,80,-45.0
102275,1.5,19,80,-42.5
102276,1.5,19,80,-40.0
102277,1.5,19,80,-37.5
102278,1.5,19,80,-35.0
102279,1.5,19,80,-32.5
102280,1.5,19,80,-30.0
102281,1.5,19,80,-27.5
102282,1.5,19,80,-25.0
102283,1.5,19,80,-22.5
102284,1.5,19,80,-20.0
102285,1.5,19,80,-17.5
102286,1.5,19,80,-15.0
102287,1.5,19,80,-12.5
102288,1.5,19,80,-10.0
102289,1.5,19,80,-7.5
102290,1.5,19,80,-5.0
102291,1.5,19,80,-2.5
102292,1.5,19,80,0.0
102293,1.5,19,80,2.5
102294,1.5,19,80,5.0
102295,1.5,19,80,7.5
102296,1.5,19,80,10.0
102297,1.5,19,80,12.5
102298,1.5,19,80,15.0
102299,1.5,19,80,17.5
102300,1.5,19,80,20.0
102301,1.5,19,80,22.5
102302,1.5,19,80,25.0
102303,1.5,19,80,27.5
102304,1.5,19,80,30.0
102305,1.5,19,80,32.5
102306,1.5,19,80,35.0
102307,1.5,19,80,37.5
102308,1.5,19,80,40.0
102309,1.5,19,80,42.5
102310,1.5,19,80,45.0
102311,1.5,19,80,47.5
102312,1.5,19,80,50.0
102313,1.5,19,90,-50.0
102314,1.5,19,90,-47.5
102315,1.5,19,90,-45.0
102316,1.5,19,90,-42.5
102317,1.5,19,90,-40.0
102318,1.5,19,90,-37.5
102319,1.5,19,90,-35.0
102320,1.5,19,90,-32.5
102321,1.5,19,90,-30.0
102322,1.5,19,90,-27.5
102323,1.5,19,90,-25.0
102324,1.5,19,90,-22.5
102325,1.5,19,90,-20.0
102326,1.5,19,90,-17.5
102327,1.5,19,90,-15.0
102328,1.5,19,90,-12.5
102329,1.5,19,90,-10.0
102330,1.5,19,90,-7.5
102331,1.5,19,90,-5.0
102332,1.5,19,90,-2.5
102333,1.5,19,90,0.0
102334,1.5,19,90,2.5
102335,1.5,19,90,5.0
102336,1.5,19,90,7.5
102337,1.5,19,90,10.0
102338,1.5,19,90,12.5
102339,1.5,19,90,15.0
102340,1.5,19,90,17.5
102341,1.5,19,90,20.0
102342,1.5,19,90,22.5
102343,1.5,19,90,25.0
102344,1.5,19,90,27.5
102345,1.5,19,90,30.0
102346,1.5,19,90,32.5
102347,1.5,19,90,35.0
102348,1.5,19,90,37.5
102349,1.5,19,90,40.0
102350,1.5,19,90,42.5
102351,1.5,19,90,45.0
102352,1.5,19,90,47.5
102353,1.5,19,90,50.0
102354,1.5,19,100,-50.0
102355,1.5,19,100,-47.5
102356,1.5,19,100,-45.0
102357,1.5,19,100,-42.5
102358,1.5,19,100,-40.0
102359,1.5,19,100,-37.5
102360,1.5,19,100,-35.0
102361,1.5,19,100,-32.5
102362,1.5,19,100,-30.0
102363,1.5,19,100,-27.5
102364,1.5,19,100,-25.0
102365,1.5,19,100,-22.5
102366,1.5,19,100,-20.0
102367,1.5,19,100,-17.5
102368,1.5,19,100,-15.0
102369,1.5,19,100,-12.5
102370,1.5,19,100,-10.0
102371,1.5,19,100,-7.5
102372,1.5,19,100,-5.0
102373,1.5,19,100,-2.5
102374,1.5,19,100,0.0
102375,1.5,19,100,2.5
102376,1.5,19,100,5.0
102377,1.5,19,100,7.5
102378,1.5,19,100,10.0
102379,1.5,19,100,12.5
102380,1.5,19,100,15.0
102381,1.5,19,100,17.5
102382,1.5,19,100,20.0
102383,1.5,19,100,22.5
102384,1.5,19,100,25.0
102385,1.5,19,100,27.5
102386,1.5,19,100,30.0
102387,1.5,19,100,32.5
102388,1.5,19,100,35.0
102389,1.5,19,100,37.5
102390,1.5,19,100,40.0
102391,1.5,19,100,42.5
102392,1.5,19,100,45.0
102393,1.5,19,100,47.5
102394,1.5,19,100,50.0
102395,1.5,19,110,-50.0
102396,1.5,19,110,-47.5
102397,1.5,19,110,-45.0
102398,1.5,19,110,-42.5
102399,1.5,19,110,-40.0
102400,1.5,19,110,-37.5
102401,1.5,19,110,-35.0
102402,1.5,19,110,-32.5
102403,1.5,19,110,-30.0
102404,1.5,19,110,-27.5
102405,1.5,19,110,-25.0
102406,1.5,19,110,-22.5
102407,1.5,19,110,-20.0
102408,1.5,19,110,-17.5
102409,1.5,19,110,-15.0
102410,1.5,19,110,-12.5
102411,1.5,19,110,-10.0
102412,1.5,19,110,-7.5
102413,1.5,19,110,-5.0
102414,1.5,19,110,-2.5
102415,1.5,19,110,0.0
102416,1.5,19,110,2.5
102417,1.5,19,110,5.0
102418,1.5,19,110,7.5
102419,1.5,19,110,10.0
102420,1.5,19,110,12.5
102421,1.5,19,110,15.0
102422,1.5,19,110,17.5
102423,1.5,19,110,20.0
102424,1.5,19,110,22.5
102425,1.5,19,110,25.0
102426,1.5,19,110,27.5
102427,1.5,19,110,30.0
102428,1.5,19,110,32.5
102429,1.5,19,110,35.0
102430,1.5,19,110,37.5
102431,1.5,19,110,40.0
102432,1.5,19,110,42.5
102433,1.5,19,110,45.0
102434,1.5,19,110,47.5
102435,1.5,19,110,50.0
102436,1.5,19,120,-50.0
102437,1.5,19,120,-47.5
102438,1.5,19,120,-45.0
102439,1.5,19,120,-42.5
102440,1.5,19,120,-40.0
102441,1.5,19,120,-37.5
102442,1.5,19,120,-35.0
102443,1.5,19,120,-32.5
102444,1.5,19,120,-30.0
102445,1.5,19,120,-27.5
102446,1.5,19,120,-25.0
102447,1.5,19,120,-22.5
102448,1.5,19,120,-20.0
102449,1.5,19,120,-17.5
102450,1.5,19,120,-15.0
102451,1.5,19,120,-12.5
102452,1.5,19,120,-10.0
102453,1.5,19,120,-7.5
102454,1.5,19,120,-5.0
102455,1.5,19,120,-2.5
102456,1.5,19,120,0.0
102457,1.5,19,120,2.5
102458,1.5,19,120,5.0
102459,1.5,19,120,7.5
102460,1.5,19,120,10.0
102461,1.5,19,120,12.5
102462,1.5,19,120,15.0
102463,1.5,19,120,17.5
102464,1.5,19,120,20.0
102465,1.5,19,120,22.5
102466,1.5,19,120,25.0
102467,1.5,19,120,27.5
102468,1.5,19,120,30.0
102469,1.5,19,120,32.5
102470,1.5,19,120,35.0
102471,1.5,19,120,37.5
102472,1.5,19,120,40.0
102473,1.5,19,120,42.5
102474,1.5,19,120,45.0
102475,1.5,19,120,47.5
102476,1.5,19,120,50.0
102477,1.5,19,130,-50.0
102478,1.5,19,130,-47.5
102479,1.5,19,130,-45.0
102480,1.5,19,130,-42.5
102481,1.5,19,130,-40.0
102482,1.5,19,130,-37.5
102483,1.5,19,130,-35.0
102484,1.5,19,130,-32.5
102485,1.5,19,130,-30.0
102486,1.5,19,130,-27.5
102487,1.5,19,130,-25.0
102488,1.5,19,130,-22.5
102489,1.5,19,130,-20.0
102490,1.5,19,130,-17.5
102491,1.5,19,130,-15.0
102492,1.5,19,130,-12.5
102493,1.5,19,130,-10.0
102494,1.5,19,130,-7.5
102495,1.5,19,130,-5.0
102496,1.5,19,130,-2.5
102497,1.5,19,130,0.0
102498,1.5,19,130,2.5
102499,1.5,19,130,5.0
102500,1.5,19,130,7.5
102501,1.5,19,130,10.0
102502,1.5,19,130,12.5
102503,1.5,19,130,15.0
102504,1.5,19,130,17.5
102505,1.5,19,130,20.0
102506,1.5,19,130,22.5
102507,1.5,19,130,25.0
102508,1.5,19,130,27.5
102509,1.5,19,130,30.0
102510,1.5,19,130,32.5
102511,1.5,19,130,35.0
102512,1.5,19,130,37.5
102513,1.5,19,130,40.0
102514,1.5,19,130,42.5
102515,1.5,19,130,45.0
102516,1.5,19,130,47.5
102517,1.5,19,130,50.0
102518,1.5,20,20,-50.0
102519,1.5,20,20,-47.5
102520,1.5,20,20,-45.0
102521,1.5,20,20,-42.5
102522,1.5,20,20,-40.0
102523,1.5,20,20,-37.5
102524,1.5,20,20,-35.0
102525,1.5,20,20,-32.5
102526,1.5,20,20,-30.0
102527,1.5,20,20,-27.5
102528,1.5,20,20,-25.0
102529,1.5,20,20,-22.5
102530,1.5,20,20,-20.0
102531,1.5,20,20,-17.5
102532,1.5,20,20,-15.0
102533,1.5,20,20,-12.5
102534,1.5,20,20,-10.0
102535,1.5,20,20,-7.5
102536,1.5,20,20,-5.0
102537,1.5,20,20,-2.5
102538,1.5,20,20,0.0
102539,1.5,20,20,2.5
102540,1.5,20,20,5.0
102541,1.5,20,20,7.5
102542,1.5,20,20,10.0
102543,1.5,20,20,12.5
102544,1.5,20,20,15.0
102545,1.5,20,20,17.5
102546,1.5,20,20,20.0
102547,1.5,20,20,22.5
102548,1.5,20,20,25.0
102549,1.5,20,20,27.5
102550,1.5,20,20,30.0
102551,1.5,20,20,32.5
102552,1.5,20,20,35.0
102553,1.5,20,20,37.5
102554,1.5,20,20,40.0
102555,1.5,20,20,42.5
102556,1.5,20,20,45.0
102557,1.5,20,20,47.5
102558,1.5,20,20,50.0
102559,1.5,20,30,-50.0
102560,1.5,20,30,-47.5
102561,1.5,20,30,-45.0
102562,1.5,20,30,-42.5
102563,1.5,20,30,-40.0
102564,1.5,20,30,-37.5
102565,1.5,20,30,-35.0
102566,1.5,20,30,-32.5
102567,1.5,20,30,-30.0
102568,1.5,20,30,-27.5
102569,1.5,20,30,-25.0
102570,1.5,20,30,-22.5
102571,1.5,20,30,-20.0
102572,1.5,20,30,-17.5
102573,1.5,20,30,-15.0
102574,1.5,20,30,-12.5
102575,1.5,20,30,-10.0
102576,1.5,20,30,-7.5
102577,1.5,20,30,-5.0
102578,1.5,20,30,-2.5
102579,1.5,20,30,0.0
102580,1.5,20,30,2.5
102581,1.5,20,30,5.0
102582,1.5,20,30,7.5
102583,1.5,20,30,10.0
102584,1.5,20,30,12.5
102585,1.5,20,30,15.0
102586,1.5,20,30,17.5
102587,1.5,20,30,20.0
102588,1.5,20,30,22.5
102589,1.5,20,30,25.0
102590,1.5,20,30,27.5
102591,1.5,20,30,30.0
102592,1.5,20,30,32.5
102593,1.5,20,30,35.0
102594,1.5,20,30,37.5
102595,1.5,20,30,40.0
102596,1.5,20,30,42.5
102597,1.5,20,30,45.0
102598,1.5,20,30,47.5
102599,1.5,20,30,50.0
102600,1.5,20,40,-50.0
102601,1.5,20,40,-47.5
102602,1.5,20,40,-45.0
102603,1.5,20,40,-42.5
102604,1.5,20,40,-40.0
102605,1.5,20,40,-37.5
102606,1.5,20,40,-35.0
102607,1.5,20,40,-32.5
102608,1.5,20,40,-30.0
102609,1.5,20,40,-27.5
102610,1.5,20,40,-25.0
102611,1.5,20,40,-22.5
102612,1.5,20,40,-20.0
102613,1.5,20,40,-17.5
102614,1.5,20,40,-15.0
102615,1.5,20,40,-12.5
102616,1.5,20,40,-10.0
102617,1.5,20,40,-7.5
102618,1.5,20,40,-5.0
102619,1.5,20,40,-2.5
102620,1.5,20,40,0.0
102621,1.5,20,40,2.5
102622,1.5,20,40,5.0
102623,1.5,20,40,7.5
102624,1.5,20,40,10.0
102625,1.5,20,40,12.5
102626,1.5,20,40,15.0
102627,1.5,20,40,17.5
102628,1.5,20,40,20.0
102629,1.5,20,40,22.5
102630,1.5,20,40,25.0
102631,1.5,20,40,27.5
102632,1.5,20,40,30.0
102633,1.5,20,40,32.5
102634,1.5,20,40,35.0
102635,1.5,20,40,37.5
102636,1.5,20,40,40.0
102637,1.5,20,40,42.5
102638,1.5,20,40,45.0
102639,1.5,20,40,47.5
102640,1.5,20,40,50.0
102641,1.5,20,50,-50.0
102642,1.5,20,50,-47.5
102643,1.5,20,50,-45.0
102644,1.5,20,50,-42.5
102645,1.5,20,50,-40.0
102646,1.5,20,50,-37.5
102647,1.5,20,50,-35.0
102648,1.5,20,50,-32.5
102649,1.5,20,50,-30.0
102650,1.5,20,50,-27.5
102651,1.5,20,50,-25.0
102652,1.5,20,50,-22.5
102653,1.5,20,50,-20.0
102654,1.5,20,50,-17.5
102655,1.5,20,50,-15.0
102656,1.5,20,50,-12.5
102657,1.5,20,50,-10.0
102658,1.5,20,50,-7.5
102659,1.5,20,50,-5.0
102660,1.5,20,50,-2.5
102661,1.5,20,50,0.0
102662,1.5,20,50,2.5
102663,1.5,20,50,5.0
102664,1.5,20,50,7.5
102665,1.5,20,50,10.0
102666,1.5,20,50,12.5
102667,1.5,20,50,15.0
102668,1.5,20,50,17.5
102669,1.5,20,50,20.0
102670,1.5,20,50,22.5
102671,1.5,20,50,25.0
102672,1.5,20,50,27.5
102673,1.5,20,50,30.0
102674,1.5,20,50,32.5
102675,1.5,20,50,35.0
102676,1.5,20,50,37.5
102677,1.5,20,50,40.0
102678,1.5,20,50,42.5
102679,1.5,20,50,45.0
102680,1.5,20,50,47.5
102681,1.5,20,50,50.0
102682,1.5,20,60,-50.0
102683,1.5,20,60,-47.5
102684,1.5,20,60,-45.0
102685,1.5,20,60,-42.5
102686,1.5,20,60,-40.0
102687,1.5,20,60,-37.5
102688,1.5,20,60,-35.0
102689,1.5,20,60,-32.5
102690,1.5,20,60,-30.0
102691,1.5,20,60,-27.5
102692,1.5,20,60,-25.0
102693,1.5,20,60,-22.5
102694,1.5,20,60,-20.0
102695,1.5,20,60,-17.5
102696,1.5,20,60,-15.0
102697,1.5,20,60,-12.5
102698,1.5,20,60,-10.0
102699,1.5,20,60,-7.5
102700,1.5,20,60,-5.0
102701,1.5,20,60,-2.5
102702,1.5,20,60,0.0
102703,1.5,20,60,2.5
102704,1.5,20,60,5.0
102705,1.5,20,60,7.5
102706,1.5,20,60,10.0
102707,1.5,20,60,12.5
102708,1.5,20,60,15.0
102709,1.5,20,60,17.5
102710,1.5,20,60,20.0
102711,1.5,20,60,22.5
102712,1.5,20,60,25.0
102713,1.5,20,60,27.5
102714,1.5,20,60,30.0
102715,1.5,20,60,32.5
102716,1.5,20,60,35.0
102717,1.5,20,60,37.5
102718,1.5,20,60,40.0
102719,1.5,20,60,42.5
102720,1.5,20,60,45.0
102721,1.5,20,60,47.5
102722,1.5,20,60,50.0
102723,1.5,20,70,-50.0
102724,1.5,20,70,-47.5
102725,1.5,20,70,-45.0
102726,1.5,20,70,-42.5
102727,1.5,20,70,-40.0
102728,1.5,20,70,-37.5
102729,1.5,20,70,-35.0
102730,1.5,20,70,-32.5
102731,1.5,20,70,-30.0
102732,1.5,20,70,-27.5
102733,1.5,20,70,-25.0
102734,1.5,20,70,-22.5
102735,1.5,20,70,-20.0
102736,1.5,20,70,-17.5
102737,1.5,20,70,-15.0
102738,1.5,20,70,-12.5
102739,1.5,20,70,-10.0
102740,1.5,20,70,-7.5
102741,1.5,20,70,-5.0
102742,1.5,20,70,-2.5
102743,1.5,20,70,0.0
102744,1.5,20,70,2.5
102745,1.5,20,70,5.0
102746,1.5,20,70,7.5
102747,1.5,20,70,10.0
102748,1.5,20,70,12.5
102749,1.5,20,70,15.0
102750,1.5,20,70,17.5
102751,1.5,20,70,20.0
102752,1.5,20,70,22.5
102753,1.5,20,70,25.0
102754,1.5,20,70,27.5
102755,1.5,20,70,30.0
102756,1.5,20,70,32.5
102757,1.5,20,70,35.0
102758,1.5,20,70,37.5
102759,1.5,20,70,40.0
102760,1.5,20,70,42.5
102761,1.5,20,70,45.0
102762,1.5,20,70,47.5
102763,1.5,20,70,50.0
102764,1.5,20,80,-50.0
102765,1.5,20,80,-47.5
102766,1.5,20,80,-45.0
102767,1.5,20,80,-42.5
102768,1.5,20,80,-40.0
102769,1.5,20,80,-37.5
102770,1.5,20,80,-35.0
102771,1.5,20,80,-32.5
102772,1.5,20,80,-30.0
102773,1.5,20,80,-27.5
102774,1.5,20,80,-25.0
102775,1.5,20,80,-22.5
102776,1.5,20,80,-20.0
102777,1.5,20,80,-17.5
102778,1.5,20,80,-15.0
102779,1.5,20,80,-12.5
102780,1.5,20,80,-10.0
102781,1.5,20,80,-7.5
102782,1.5,20,80,-5.0
102783,1.5,20,80,-2.5
102784,1.5,20,80,0.0
102785,1.5,20,80,2.5
102786,1.5,20,80,5.0
102787,1.5,20,80,7.5
102788,1.5,20,80,10.0
102789,1.5,20,80,12.5
102790,1.5,20,80,15.0
102791,1.5,20,80,17.5
102792,1.5,20,80,20.0
102793,1.5,20,80,22.5
102794,1.5,20,80,25.0
102795,1.5,20,80,27.5
102796,1.5,20,80,30.0
102797,1.5,20,80,32.5
102798,1.5,20,80,35.0
102799,1.5,20,80,37.5
102800,1.5,20,80,40.0
102801,1.5,20,80,42.5
102802,1.5,20,80,45.0
102803,1.5,20,80,47.5
102804,1.5,20,80,50.0
102805,1.5,20,90,-50.0
102806,1.5,20,90,-47.5
102807,1.5,20,90,-45.0
102808,1.5,20,90,-42.5
102809,1.5,20,90,-40.0
102810,1.5,20,90,-37.5
102811,1.5,20,90,-35.0
102812,1.5,20,90,-32.5
102813,1.5,20,90,-30.0
102814,1.5,20,90,-27.5
102815,1.5,20,90,-25.0
102816,1.5,20,90,-22.5
102817,1.5,20,90,-20.0
102818,1.5,20,90,-17.5
102819,1.5,20,90,-15.0
102820,1.5,20,90,-12.5
102821,1.5,20,90,-10.0
102822,1.5,20,90,-7.5
102823,1.5,20,90,-5.0
102824,1.5,20,90,-2.5
102825,1.5,20,90,0.0
102826,1.5,20,90,2.5
102827,1.5,20,90,5.0
102828,1.5,20,90,7.5
102829,1.5,20,90,10.0
102830,1.5,20,90,12.5
102831,1.5,20,90,15.0
102832,1.5,20,90,17.5
102833,1.5,20,90,20.0
102834,1.5,20,90,22.5
102835,1.5,20,90,25.0
102836,1.5,20,90,27.5
102837,1.5,20,90,30.0
102838,1.5,20,90,32.5
102839,1.5,20,90,35.0
102840,1.5,20,90,37.5
102841,1.5,20,90,40.0
102842,1.5,20,90,42.5
102843,1.5,20,90,45.0
102844,1.5,20,90,47.5
102845,1.5,20,90,50.0
102846,1.5,20,100,-50.0
102847,1.5,20,100,-47.5
102848,1.5,20,100,-45.0
102849,1.5,20,100,-42.5
102850,1.5,20,100,-40.0
102851,1.5,20,100,-37.5
102852,1.5,20,100,-35.0
102853,1.5,20,100,-32.5
102854,1.5,20,100,-30.0
102855,1.5,20,100,-27.5
102856,1.5,20,100,-25.0
102857,1.5,20,100,-22.5
102858,1.5,20,100,-20.0
102859,1.5,20,100,-17.5
102860,1.5,20,100,-15.0
102861,1.5,20,100,-12.5
102862,1.5,20,100,-10.0
102863,1.5,20,100,-7.5
102864,1.5,20,100,-5.0
102865,1.5,20,100,-2.5
102866,1.5,20,100,0.0
102867,1.5,20,100,2.5
102868,1.5,20,100,5.0
102869,1.5,20,100,7.5
102870,1.5,20,100,10.0
102871,1.5,20,100,12.5
102872,1.5,20,100,15.0
102873,1.5,20,100,17.5
102874,1.5,20,100,20.0
102875,1.5,20,100,22.5
102876,1.5,20,100,25.0
102877,1.5,20,100,27.5
102878,1.5,20,100,30.0
102879,1.5,20,100,32.5
102880,1.5,20,100,35.0
102881,1.5,20,100,37.5
102882,1.5,20,100,40.0
102883,1.5,20,100,42.5
102884,1.5,20,100,45.0
102885,1.5,20,100,47.5
102886,1.5,20,100,50.0
102887,1.5,20,110,-50.0
102888,1.5,20,110,-47.5
102889,1.5,20,110,-45.0
102890,1.5,20,110,-42.5
102891,1.5,20,110,-40.0
102892,1.5,20,110,-37.5
102893,1.5,20,110,-35.0
102894,1.5,20,110,-32.5
102895,1.5,20,110,-30.0
102896,1.5,20,110,-27.5
102897,1.5,20,110,-25.0
102898,1.5,20,110,-22.5
102899,1.5,20,110,-20.0
102900,1.5,20,110,-17.5
102901,1.5,20,110,-15.0
102902,1.5,20,110,-12.5
102903,1.5,20,110,-10.0
102904,1.5,20,110,-7.5
102905,1.5,20,110,-5.0
102906,1.5,20,110,-2.5
102907,1.5,20,110,0.0
102908,1.5,20,110,2.5
102909,1.5,20,110,5.0
102910,1.5,20,110,7.5
102911,1.5,20,110,10.0
102912,1.5,20,110,12.5
102913,1.5,20,110,15.0
102914,1.5,20,110,17.5
102915,1.5,20,110,20.0
102916,1.5,20,110,22.5
102917,1.5,20,110,25.0
102918,1.5,20,110,27.5
102919,1.5,20,110,30.0
102920,1.5,20,110,32.5
102921,1.5,20,110,35.0
102922,1.5,20,110,37.5
102923,1.5,20,110,40.0
102924,1.5,20,110,42.5
102925,1.5,20,110,45.0
102926,1.5,20,110,47.5
102927,1.5,20,110,50.0
102928,1.5,20,120,-50.0
102929,1.5,20,120,-47.5
102930,1.5,20,120,-45.0
102931,1.5,20,120,-42.5
102932,1.5,20,120,-40.0
102933,1.5,20,120,-37.5
102934,1.5,20,120,-35.0
102935,1.5,20,120,-32.5
102936,1.5,20,120,-30.0
102937,1.5,20,120,-27.5
102938,1.5,20,120,-25.0
102939,1.5,20,120,-22.5
102940,1.5,20,120,-20.0
102941,1.5,20,120,-17.5
102942,1.5,20,120,-15.0
102943,1.5,20,120,-12.5
102944,1.5,20,120,-10.0
102945,1.5,20,120,-7.5
102946,1.5,20,120,-5.0
102947,1.5,20,120,-2.5
102948,1.5,20,120,0.0
